wavelength_nm,measured_norm,nist_synth_norm
261.56759600,2.00150393e-02,6.62849819e-68
261.58340500,2.34708734e-02,7.12647881e-69
261.59924300,3.71022191e-02,7.49104846e-70
261.61508200,5.91331616e-02,7.72902619e-71
261.63089000,7.52763867e-02,7.86388559e-72
261.64675900,8.48919252e-02,7.78539972e-73
261.66259800,7.60603491e-02,7.59961936e-74
261.67840600,5.29254596e-02,7.31610808e-75
261.69424400,4.35499096e-02,6.88373226e-76
261.71008300,4.13100171e-02,6.35739730e-77
261.72592200,3.79981761e-02,5.76382542e-78
261.74173000,4.50858359e-02,5.15445100e-79
261.75753800,4.28299442e-02,4.52544690e-80
261.77337600,2.72946899e-02,3.88257798e-81
261.78921500,3.38863735e-02,3.26954935e-82
261.80505400,4.07660432e-02,2.70291064e-83
261.82089200,5.41893989e-02,2.19391943e-84
261.83673100,5.19015087e-02,1.74790223e-85
261.85253900,3.14064925e-02,1.37392681e-86
261.86837800,2.43828296e-02,1.05494041e-87
261.88421600,3.13424956e-02,7.95315561e-89
261.90005500,3.17744748e-02,5.88513570e-90
261.91589400,3.40143673e-02,4.27513236e-91
261.93170200,3.25744364e-02,3.06458124e-92
261.94754000,3.40623650e-02,2.14587912e-93
261.96337900,3.57262851e-02,1.47483283e-94
261.97918700,3.17264771e-02,1.00035906e-95
261.99505600,3.08465194e-02,6.59205479e-97
262.01086400,4.03660624e-02,4.30941182e-98
262.02667200,4.53098251e-02,2.76581196e-99
262.04251100,3.95661008e-02,1.73329513e-100
262.05831900,2.85426300e-02,1.07220151e-101
262.07415800,3.00625570e-02,6.47581076e-103
262.09002700,2.19189479e-02,3.81905868e-104
262.10583500,1.99350431e-02,2.23530142e-105
262.12167400,1.91830792e-02,1.27726962e-106
262.13748200,1.98390477e-02,7.20545801e-108
262.15332000,4.17419964e-02,3.96876784e-109
262.16915900,4.30539334e-02,2.14558953e-110
262.18496700,2.77906660e-02,1.14529454e-111
262.20083600,3.61422652e-02,5.93387024e-113
262.21664400,4.16779995e-02,3.05276006e-114
262.23248300,4.99976001e-02,1.53286588e-115
262.24832200,4.48138489e-02,7.55599609e-117
262.26413000,4.88296562e-02,3.67821731e-118
262.27993800,4.75337184e-02,1.75788518e-119
262.29574600,3.79661776e-02,8.24804618e-121
262.31161500,2.34868726e-02,3.75444581e-122
262.32745400,2.24789210e-02,1.68750759e-123
262.34326200,2.80786522e-02,7.49173106e-125
262.35910000,3.99020847e-02,3.24590847e-126
262.37490800,4.54218198e-02,1.38890476e-127
262.39074700,4.95176232e-02,5.79840576e-129
262.40658600,2.54707774e-02,2.37640700e-130
262.42239400,1.33113611e-02,9.62161673e-132
262.43826300,2.01430331e-02,3.77713379e-133
262.45407100,7.80762523e-03,1.47391920e-134
262.46991000,9.75953154e-03,5.61056290e-136
262.48574800,1.71831752e-02,2.09703489e-137
262.50155600,1.95830600e-02,7.74298652e-139
262.51739500,1.47672912e-02,2.78859677e-140
262.53320300,7.16765595e-03,9.92402418e-142
262.54901100,8.75157992e-03,3.46734749e-143
262.56485000,7.55163752e-03,1.18150140e-144
262.58068800,8.68758300e-03,3.95312556e-146
262.59652700,9.85552693e-03,1.29816576e-147
262.61233500,2.30228949e-02,4.21330628e-149
262.62817400,3.24624418e-02,1.33346138e-150
262.64398200,3.05265347e-02,4.17131097e-152
262.65982100,2.03510232e-02,1.27232438e-153
262.67565900,1.97270531e-02,3.81062017e-155
262.69146700,1.76311537e-02,1.12792267e-156
262.70730600,1.82871222e-02,3.25498554e-158
262.72311400,1.75511575e-02,9.28607048e-160
262.73895300,1.32473641e-02,2.58267395e-161
262.75479100,7.31164904e-03,7.05313591e-163
262.77063000,8.99156840e-03,1.89048192e-164
262.78646900,1.69751852e-02,4.97437919e-166
262.80227700,2.91026031e-02,1.29418664e-167
262.81808500,3.83981569e-02,3.30569206e-169
262.83389300,3.02065501e-02,8.28963366e-171
262.84973100,2.32628834e-02,2.02653990e-172
262.86554000,2.44788250e-02,4.89694616e-174
262.88137800,2.55827720e-02,1.15375615e-175
262.89721700,2.59987521e-02,2.66794141e-177
262.91302500,2.43348319e-02,6.10154779e-179
262.92886400,2.40628450e-02,1.35978468e-180
262.94467200,1.69751852e-02,2.99732005e-182
262.96054100,6.03171048e-03,6.39093215e-184
262.97634900,1.14234517e-02,1.35772327e-185
262.99218800,1.26233941e-02,2.81035981e-187
263.00799600,1.35513495e-02,5.75450839e-189
263.02383400,1.77431483e-02,1.14824444e-190
263.03967300,1.04634978e-02,2.24868941e-192
263.05548100,6.23970049e-03,4.35679688e-194
263.07132000,1.34713534e-02,8.22300028e-196
263.08709700,1.44313073e-02,1.54762370e-197
263.10293600,2.09429947e-02,2.81521740e-199
263.11874400,1.21914148e-02,5.06715214e-201
263.13458300,1.09754732e-02,8.88338282e-203
263.15039100,1.45273027e-02,1.54109578e-204
263.16622900,2.19669456e-02,2.60449829e-206
263.18206800,2.81906468e-02,4.31999224e-208
263.19787600,3.13904933e-02,7.09129837e-210
263.21371500,3.58542790e-02,1.13358090e-211
263.22952300,4.91016431e-02,1.79347182e-213
263.24536100,3.71662160e-02,2.76378247e-215
263.26116900,3.66862391e-02,4.21449603e-217
263.27703900,2.80306545e-02,6.20615152e-219
263.29284700,2.48788058e-02,9.12111094e-221
263.30868500,2.29908964e-02,1.30550820e-222
263.32449300,1.23834056e-02,1.84928872e-224
263.34033200,2.68467114e-02,2.55028234e-226
263.35611000,3.75021999e-02,3.51042030e-228
263.37194800,5.65732845e-02,4.66707144e-230
263.38775600,8.30840120e-02,6.14163117e-232
263.40359500,1.07546838e-01,7.86717329e-234
263.41943400,1.10586692e-01,9.89304041e-236
263.43524200,8.82677631e-02,1.23185644e-237
263.45108000,8.54518983e-02,1.49334547e-239
263.46688800,9.65233669e-02,1.79221602e-241
263.48272700,9.39314913e-02,2.09332985e-243
263.49853500,6.19490264e-02,2.42140247e-245
263.51437400,3.99820809e-02,2.72572577e-247
263.53018200,2.49748012e-02,3.03886021e-249
263.54602100,2.53427835e-02,3.29680887e-251
263.56182900,4.04620578e-02,3.54259559e-253
263.57766700,5.45893797e-02,3.70508177e-255
263.59347500,5.81572085e-02,3.83729650e-257
263.60931400,5.35654289e-02,3.86673713e-259
263.62509200,2.75506776e-02,3.89382150e-261
263.64093000,2.07030063e-02,3.78273330e-263
263.65673800,1.50232789e-02,3.63954799e-265
263.67257700,1.37433403e-02,3.40657679e-267
263.68838500,1.67991936e-02,3.15906933e-269
263.70422400,2.51347935e-02,2.84969092e-271
263.72003200,1.58232405e-02,2.54705299e-273
263.73587000,1.77591476e-02,2.21500552e-275
263.75167800,1.83671184e-02,1.90815999e-277
263.76751700,2.46548166e-02,1.59878340e-279
263.78332500,3.55662928e-02,1.32748264e-281
263.79916400,3.78221845e-02,1.07194268e-283
263.81497200,2.88466154e-02,8.57847383e-286
263.83081100,1.86071069e-02,6.67606588e-288
263.84661900,1.82551238e-02,5.14942013e-290
263.86245700,1.74871606e-02,3.86341347e-292
263.87826500,2.39348511e-02,2.87216016e-294
263.89407300,2.28949010e-02,2.09630070e-296
263.90988200,1.88630946e-02,1.50165455e-298
263.92572000,2.35508696e-02,1.04649309e-300
263.94149800,3.41583604e-02,7.29619069e-303
263.95733600,4.51818313e-02,4.90057554e-305
263.97314500,3.56942867e-02,3.26118690e-307
263.98898300,3.24784410e-02,2.11103523e-309
264.00479100,3.20784602e-02,1.35444471e-311
264.02063000,4.10220309e-02,8.44716525e-314
264.03643800,3.33903973e-02,5.22367366e-316
264.05227700,2.43668304e-02,3.13973777e-318
264.06808500,2.55027759e-02,1.87152067e-320
264.08392300,3.85261507e-02,1.08694442e-322
264.09973100,4.58537990e-02,0.00000000e+00
264.11557000,5.38854135e-02,0.00000000e+00
264.13137800,4.05580532e-02,0.00000000e+00
264.14721700,2.55027759e-02,0.00000000e+00
264.16299400,2.61107467e-02,0.00000000e+00
264.17883300,3.19984641e-02,0.00000000e+00
264.19464100,3.30864119e-02,0.00000000e+00
264.21048000,2.37908580e-02,0.00000000e+00
264.22628800,2.43668304e-02,0.00000000e+00
264.24212600,2.55827720e-02,0.00000000e+00
264.25790400,3.03345439e-02,0.00000000e+00
264.27374300,2.94705854e-02,0.00000000e+00
264.28955100,2.85906276e-02,0.00000000e+00
264.30538900,2.08629986e-02,0.00000000e+00
264.32119800,1.41113227e-02,0.00000000e+00
264.33703600,1.82871222e-02,0.00000000e+00
264.35284400,3.16944787e-02,0.00000000e+00
264.36865200,3.12465002e-02,0.00000000e+00
264.38449100,3.02225493e-02,0.00000000e+00
264.40029900,2.69907044e-02,0.00000000e+00
264.41613800,2.70227029e-02,0.00000000e+00
264.43191500,4.25739565e-02,0.00000000e+00
264.44772300,4.42538758e-02,0.00000000e+00
264.46353100,3.71982145e-02,0.00000000e+00
264.47937000,3.14864886e-02,0.00000000e+00
264.49517800,2.01110347e-02,0.00000000e+00
264.51101700,2.20149433e-02,0.00000000e+00
264.52682500,2.51187943e-02,0.00000000e+00
264.54266400,2.21429371e-02,0.00000000e+00
264.55847200,2.74066845e-02,0.00000000e+00
264.57428000,2.31028911e-02,0.00000000e+00
264.59011800,2.98385677e-02,0.00000000e+00
264.60592700,3.79341792e-02,0.00000000e+00
264.62173500,3.39343712e-02,0.00000000e+00
264.63754300,2.36788634e-02,0.00000000e+00
264.65338100,2.15509656e-02,0.00000000e+00
264.66918900,1.62552197e-02,0.00000000e+00
264.68502800,1.01435131e-02,0.00000000e+00
264.70080600,1.18074332e-02,0.00000000e+00
264.71661400,2.67827144e-02,0.00000000e+00
264.73245200,4.31019311e-02,0.00000000e+00
264.74826000,4.92296370e-02,0.00000000e+00
264.76406900,3.95341024e-02,0.00000000e+00
264.77987700,4.04140601e-02,0.00000000e+00
264.79571500,3.83341600e-02,0.00000000e+00
264.81152300,2.94865846e-02,0.00000000e+00
264.82736200,2.12149817e-02,0.00000000e+00
264.84317000,2.82546438e-02,0.00000000e+00
264.85897800,1.80471337e-02,0.00000000e+00
264.87478600,2.83026415e-02,0.00000000e+00
264.89059400,4.22059741e-02,0.00000000e+00
264.90643300,5.45413820e-02,0.00000000e+00
264.92224100,4.06860471e-02,0.00000000e+00
264.93808000,3.04785370e-02,0.00000000e+00
264.95388800,2.79026607e-02,0.00000000e+00
264.96966600,4.45098635e-02,0.00000000e+00
264.98550400,4.75817161e-02,0.00000000e+00
265.00128200,5.33254404e-02,0.00000000e+00
265.01712000,4.74857207e-02,0.00000000e+00
265.03292800,4.38058973e-02,0.00000000e+00
265.04876700,3.94061085e-02,0.00000000e+00
265.06457500,3.65262467e-02,0.00000000e+00
265.08038300,3.96140985e-02,0.00000000e+00
265.09619100,3.82061661e-02,0.00000000e+00
265.11200000,3.46063389e-02,0.00000000e+00
265.12783800,3.05265347e-02,0.00000000e+00
265.14364600,3.38063773e-02,0.00000000e+00
265.15948500,4.41418812e-02,0.00000000e+00
265.17529300,6.65728045e-02,0.00000000e+00
265.19107100,6.15490456e-02,0.00000000e+00
265.20690900,4.67657552e-02,0.00000000e+00
265.22271700,2.65427259e-02,0.00000000e+00
265.23852500,2.11669840e-02,0.00000000e+00
265.25433300,4.00300786e-02,0.00000000e+00
265.27014200,4.89736493e-02,0.00000000e+00
265.28595000,5.46373774e-02,0.00000000e+00
265.30175800,5.25574772e-02,0.00000000e+00
