wavelength_nm,measured_norm,nist_synth_norm
252.34065200,4.35727212e-01,3.29894503e-01
252.35652200,4.33069816e-01,3.22326399e-01
252.37237500,4.41127726e-01,3.16287144e-01
252.38826000,4.76550148e-01,3.12018812e-01
252.40412900,4.77197828e-01,3.09689419e-01
252.42001300,4.32479284e-01,3.09335815e-01
252.43588300,4.05495762e-01,3.10891262e-01
252.45176700,3.89437089e-01,3.14190182e-01
252.46763600,3.78045528e-01,3.18972459e-01
252.48352100,3.72654539e-01,3.24927271e-01
252.49939000,3.70425755e-01,3.31680468e-01
252.51527400,3.82769788e-01,3.38866030e-01
252.53112800,3.87198781e-01,3.46094482e-01
252.54701200,3.80293361e-01,3.53057799e-01
252.56288100,4.06324412e-01,3.59455841e-01
252.57875100,4.39346604e-01,3.65087423e-01
252.59462000,4.23449852e-01,3.69826065e-01
252.61048900,4.27059720e-01,3.73633582e-01
252.62637300,4.38737023e-01,3.76559326e-01
252.64222700,4.33803219e-01,3.78720927e-01
252.65811200,4.58338889e-01,3.80316263e-01
252.67398100,4.90856272e-01,3.81576087e-01
252.68985000,5.01962092e-01,3.82763960e-01
252.70573400,5.04457567e-01,3.84145244e-01
252.72160300,4.68806553e-01,3.85959540e-01
252.73748800,4.46042480e-01,3.88407804e-01
252.75335700,4.31079150e-01,3.91616346e-01
252.76924100,4.05038575e-01,3.95640022e-01
252.78511000,3.87951233e-01,4.00425905e-01
252.80096400,4.26650157e-01,4.05828295e-01
252.81683300,4.75664349e-01,4.11618293e-01
252.83270300,4.49138013e-01,4.17467231e-01
252.84858700,4.09800933e-01,4.22988347e-01
252.86445600,4.26907325e-01,4.27738267e-01
252.88032500,4.64139442e-01,4.31276999e-01
252.89621000,4.96742547e-01,4.33179844e-01
252.91206400,5.09000857e-01,4.33070177e-01
252.92794800,5.37555958e-01,4.30655199e-01
252.94381700,5.48576055e-01,4.25751722e-01
252.95968600,5.85865321e-01,4.18293899e-01
252.97555500,5.64510906e-01,4.08346415e-01
252.99142500,5.18706543e-01,3.96100244e-01
253.00730900,4.91199162e-01,3.81850084e-01
253.02317800,4.68387465e-01,3.66025933e-01
253.03904700,4.20649586e-01,3.49089072e-01
253.05493200,3.82064959e-01,3.31536673e-01
253.07078600,3.77959806e-01,3.13947011e-01
253.08667000,3.89541861e-01,2.96761481e-01
253.10252400,3.81703019e-01,2.80510529e-01
253.11839300,3.75388132e-01,2.65550916e-01
253.13427700,3.74921421e-01,2.52216034e-01
253.15014600,3.92151633e-01,2.40778245e-01
253.16601600,3.93513668e-01,2.31386960e-01
253.18188500,3.81788742e-01,2.24126569e-01
253.19775400,3.52452615e-01,2.19006571e-01
253.21362300,3.28812268e-01,2.15973581e-01
253.22949200,3.17344509e-01,2.14921509e-01
253.24536100,2.83846081e-01,2.15702894e-01
253.26124600,2.70892466e-01,2.18143423e-01
253.27711500,2.92275455e-01,2.22041404e-01
253.29298400,3.29926660e-01,2.27193501e-01
253.30886800,3.55471950e-01,2.33403085e-01
253.32472200,3.69092295e-01,2.40460591e-01
253.34057600,4.07114963e-01,2.48208777e-01
253.35646100,4.34022288e-01,2.56527602e-01
253.37233000,4.33212687e-01,2.65295597e-01
253.38819900,4.05667206e-01,2.74469126e-01
253.40408300,4.04057529e-01,2.84055148e-01
253.41993700,4.21602057e-01,2.94073266e-01
253.43580600,4.35736737e-01,3.04644430e-01
253.45167500,4.32612630e-01,3.15890191e-01
253.46754500,4.12801219e-01,3.27967327e-01
253.48341400,4.01342985e-01,3.41039408e-01
253.49928300,4.29383751e-01,3.55262695e-01
253.51515200,4.69816173e-01,3.70763437e-01
253.53102100,4.62625012e-01,3.87619586e-01
253.54690600,4.63558434e-01,4.05863379e-01
253.56277500,4.83693685e-01,4.25394213e-01
253.57862900,4.99923802e-01,4.46062444e-01
253.59451300,5.17468330e-01,4.67697405e-01
253.61036700,5.08410325e-01,4.89910190e-01
253.62623600,4.68254119e-01,5.12391508e-01
253.64210500,4.43775598e-01,5.34702519e-01
253.65797400,4.25526241e-01,5.56399564e-01
253.67384300,4.53138394e-01,5.77035390e-01
253.68971300,4.62539289e-01,5.96181477e-01
253.70559700,4.71121059e-01,6.13457155e-01
253.72145100,4.80417183e-01,6.28474967e-01
253.73730500,4.98657015e-01,6.40988327e-01
253.75318900,4.86322507e-01,6.50798118e-01
253.76905800,4.81274407e-01,6.57725106e-01
253.78492700,4.77483570e-01,6.61699295e-01
253.80078100,4.51604915e-01,6.62704837e-01
253.81666600,4.29517097e-01,6.60785294e-01
253.83253500,4.74683303e-01,6.56046514e-01
253.84840400,5.22059244e-01,6.48650354e-01
253.86427300,4.96952091e-01,6.38817060e-01
253.88012700,4.72121154e-01,6.26837207e-01
253.89599600,4.61129631e-01,6.13023621e-01
253.91186500,4.53900371e-01,5.97777193e-01
253.92773400,4.65634822e-01,5.81537351e-01
253.94360400,4.92551672e-01,5.64781347e-01
253.95947300,4.94989999e-01,5.48014050e-01
253.97534200,4.86665397e-01,5.31742943e-01
253.99119600,4.89456139e-01,5.16474364e-01
254.00706500,4.93142204e-01,5.02632070e-01
254.02293400,4.77321650e-01,4.90621283e-01
254.03881800,4.64034670e-01,4.80740143e-01
254.05467200,4.56148205e-01,4.73219025e-01
254.07054100,4.72587866e-01,4.68126870e-01
254.08641100,4.94523288e-01,4.65449059e-01
254.10228000,4.89018002e-01,4.65049245e-01
254.11814900,4.42632632e-01,4.66685885e-01
254.13401800,4.03533670e-01,4.70028164e-01
254.14987200,3.76226307e-01,4.74670409e-01
254.16572600,3.59129441e-01,4.80167838e-01
254.18161000,3.86751119e-01,4.86060219e-01
254.19747900,4.14020383e-01,4.91856931e-01
254.21333300,4.58396038e-01,4.97104118e-01
254.22920200,4.88360796e-01,5.01394956e-01
254.24508700,4.90503858e-01,5.04361766e-01
254.26092500,4.69625679e-01,5.05696701e-01
254.27679400,4.49823793e-01,5.05179986e-01
254.29266400,4.64348986e-01,5.02654400e-01
254.30854800,4.74607105e-01,4.98040620e-01
254.32440200,4.62491666e-01,4.91358166e-01
254.34027100,4.55138585e-01,4.82669564e-01
254.35614000,4.71521097e-01,4.72128560e-01
254.37199400,4.99276122e-01,4.59958159e-01
254.38787800,5.36984475e-01,4.46385131e-01
254.40374800,5.56110106e-01,4.31749122e-01
254.41958600,5.68901800e-01,4.16400785e-01
254.43545500,5.70340032e-01,4.00619981e-01
254.45132400,5.50519097e-01,3.84772269e-01
254.46719400,4.70616249e-01,3.69171756e-01
254.48306300,4.20611487e-01,3.54100306e-01
254.49893200,4.23087913e-01,3.39790442e-01
254.51478600,4.23268883e-01,3.26434372e-01
254.53064000,4.12534527e-01,3.14142268e-01
254.54652400,4.12363082e-01,3.02965799e-01
254.56237800,4.42108772e-01,2.92974450e-01
254.57824700,4.50966759e-01,2.84133122e-01
254.59410100,4.26240594e-01,2.76436056e-01
254.60997000,4.02657396e-01,2.69844732e-01
254.62585400,4.00781027e-01,2.64351871e-01
254.64170800,4.11258215e-01,2.59986675e-01
254.65757800,4.35127155e-01,2.56783350e-01
254.67344700,4.82103057e-01,2.54830196e-01
254.68928500,4.72473569e-01,2.54240194e-01
254.70515400,4.29374226e-01,2.55143804e-01
254.72103900,4.37527384e-01,2.57683516e-01
254.73689300,5.07438804e-01,2.61969855e-01
254.75276200,5.15763406e-01,2.68095665e-01
254.76861600,4.42270692e-01,2.76074378e-01
254.78448500,3.99276122e-01,2.85870385e-01
254.80033900,3.85398609e-01,2.97325977e-01
254.81620800,3.68035051e-01,3.10228325e-01
254.83207700,3.43642252e-01,3.24238266e-01
254.84793100,3.46652062e-01,3.38926567e-01
254.86380000,3.54043242e-01,3.53835571e-01
254.87966900,3.62120202e-01,3.68416311e-01
254.89552300,3.60034289e-01,3.82096946e-01
254.91140700,3.83493666e-01,3.94358357e-01
254.92726100,3.83236499e-01,4.04629572e-01
254.94313000,3.93989904e-01,4.12473841e-01
254.95898400,4.40965806e-01,4.17486451e-01
254.97483800,5.13134584e-01,4.19381234e-01
254.99070700,5.32926945e-01,4.17966163e-01
255.00656100,5.28555100e-01,4.13165438e-01
255.02243000,5.23002191e-01,4.05001367e-01
255.03830000,5.27221640e-01,3.93611340e-01
255.05416900,4.97914087e-01,3.79225407e-01
255.07002300,4.68539861e-01,3.62168321e-01
255.08587600,4.39765692e-01,3.42799572e-01
255.10174600,4.09372321e-01,3.21510963e-01
255.11759900,3.89313268e-01,2.98793834e-01
255.13346900,3.64682351e-01,2.75058056e-01
255.14932300,3.34374702e-01,2.50807597e-01
255.16520700,3.22954567e-01,2.26410220e-01
255.18106100,2.98418897e-01,2.02366778e-01
255.19693000,2.67701686e-01,1.78978516e-01
255.21278400,2.58196019e-01,1.56612285e-01
255.22863800,2.61158206e-01,1.35515879e-01
255.24450700,3.05352891e-01,1.15886467e-01
255.26036100,3.21202019e-01,9.79198281e-02
255.27623000,2.89570435e-01,8.16852289e-02
255.29208400,2.64768073e-01,6.72637144e-02
255.30795300,2.80055243e-01,5.46299059e-02
255.32382200,2.94894752e-01,4.37572852e-02
255.33967600,2.59596152e-01,3.45763459e-02
255.35553000,2.37508334e-01,2.69695526e-02
255.37139900,2.25126202e-01,2.08033023e-02
255.38725300,2.17715973e-01,1.59458050e-02
255.40312200,2.10572435e-01,1.22359062e-02
255.41897600,1.78550338e-01,9.52643205e-03
255.43484500,1.75330984e-01,7.66051200e-03
255.45069900,1.67939804e-01,6.49686636e-03
255.46656800,1.48880846e-01,5.89821844e-03
255.48242200,1.38375083e-01,5.74294997e-03
255.49827600,1.33460330e-01,5.92117846e-03
255.51414500,1.45280503e-01,6.33864150e-03
255.53001400,1.65834841e-01,6.91486923e-03
255.54586800,1.70901991e-01,7.58311274e-03
255.56173700,1.71511573e-01,8.29241254e-03
255.57759100,1.53214592e-01,9.00235221e-03
255.59346000,1.29174207e-01,9.68741365e-03
255.60929900,1.20011430e-01,1.03302255e-02
255.62516800,1.21973521e-01,1.09280971e-02
255.64102200,1.25926279e-01,1.14834784e-02
255.65689100,1.30145728e-01,1.20098594e-02
255.67274500,1.41299171e-01,1.25256305e-02
255.68861400,1.62682160e-01,1.30567336e-02
255.70446800,1.53328888e-01,1.36310513e-02
255.72032200,1.45851986e-01,1.42801031e-02
255.73619100,1.31888751e-01,1.50359105e-02
255.75204500,1.12591675e-01,1.59264854e-02
255.76789900,1.00895323e-01,1.69780151e-02
255.78375200,8.51223926e-02,1.82101103e-02
255.79962200,9.12182113e-02,1.96366359e-02
255.81547500,9.57996000e-02,2.12579048e-02
255.83134500,9.61615392e-02,2.30712151e-02
255.84721400,1.04809982e-01,2.50590001e-02
255.86306800,9.72854558e-02,2.71945534e-02
255.87892200,9.59615201e-02,2.94475445e-02
255.89477500,1.06791123e-01,3.17803543e-02
255.91064500,1.17687399e-01,3.41555387e-02
255.92649800,1.04552815e-01,3.65281716e-02
255.94236800,9.70378131e-02,3.88668544e-02
255.95822100,1.07638823e-01,4.11363708e-02
255.97407500,1.36889228e-01,4.33177033e-02
255.98992900,1.41365844e-01,4.53989561e-02
256.00579800,1.29183732e-01,4.73805509e-02
256.02163700,1.27545481e-01,4.92652126e-02
256.03750600,1.20125726e-01,5.10760645e-02
256.05337500,1.24583294e-01,5.28304023e-02
256.06921400,1.43023145e-01,5.45473586e-02
256.08505200,1.51300124e-01,5.62500313e-02
256.10092200,1.40994380e-01,5.79557785e-02
256.11679100,1.32164968e-01,5.96658292e-02
256.13262900,1.43194590e-01,6.13706984e-02
256.14849900,1.50681017e-01,6.30593887e-02
256.16436800,1.53957520e-01,6.47001649e-02
256.18020600,1.60396228e-01,6.62545219e-02
256.19607500,1.84874750e-01,6.76898984e-02
256.21194500,2.28345557e-01,6.89672080e-02
256.22778300,2.43651776e-01,7.00575041e-02
256.24365200,2.37070197e-01,7.09541506e-02
256.25952100,2.47852176e-01,7.16658020e-02
256.27536000,2.76473950e-01,7.22294302e-02
256.29122900,3.16639680e-01,7.27150558e-02
256.30709800,3.32345938e-01,7.32202876e-02
256.32293700,3.51576341e-01,7.38713075e-02
256.33880600,3.68387465e-01,7.48219226e-02
256.35464500,3.72892656e-01,7.62356374e-02
256.37051400,3.66806363e-01,7.82912601e-02
256.38635300,3.63929898e-01,8.11477519e-02
256.40222200,3.82245928e-01,8.49633330e-02
256.41809100,3.69187542e-01,8.98474944e-02
256.43392900,3.56491094e-01,9.58548764e-02
256.44979900,3.53833698e-01,1.03019395e-01
256.46566800,3.44585199e-01,1.11273721e-01
256.48150600,3.52490713e-01,1.20473635e-01
256.49737500,3.45528146e-01,1.30460060e-01
256.51324500,3.05619583e-01,1.40956805e-01
256.52908300,2.59177064e-01,1.51627716e-01
256.54495200,2.63910849e-01,1.62162278e-01
256.56082200,2.70054291e-01,1.72165458e-01
256.57666000,2.75826269e-01,1.81243768e-01
256.59252900,2.39175160e-01,1.89079189e-01
256.60836800,2.00866749e-01,1.95329568e-01
256.62420700,1.86979712e-01,1.99759348e-01
256.64007600,1.76950186e-01,2.02193944e-01
256.65591400,1.76788266e-01,2.02531321e-01
256.67178300,1.66949233e-01,2.00769098e-01
256.68762200,1.82903134e-01,1.96998224e-01
256.70346100,2.12477379e-01,1.91383013e-01
256.71933000,2.34136584e-01,1.84144285e-01
256.73519900,2.34098486e-01,1.75583887e-01
256.75103800,2.23326031e-01,1.66051880e-01
256.76690700,2.06333937e-01,1.55862825e-01
256.78277600,1.95494809e-01,1.45386913e-01
256.79861500,1.93951805e-01,1.34981471e-01
256.81448400,1.86655872e-01,1.24914830e-01
256.83035300,1.81093437e-01,1.15473765e-01
256.84619100,1.77978855e-01,1.06891200e-01
256.86206100,1.71340128e-01,9.92948504e-02
256.87789900,1.56900657e-01,9.28197421e-02
256.89373800,1.52271645e-01,8.74971937e-02
256.90960700,1.55462425e-01,8.33156322e-02
256.92544600,1.61567768e-01,8.02373541e-02
256.94131500,1.47518811e-01,7.81551312e-02
256.95718400,1.41089628e-01,7.69458170e-02
256.97302200,1.65520526e-01,7.64540134e-02
256.98889200,1.88332222e-01,7.65055610e-02
257.00470000,1.86446328e-01,7.69198419e-02
257.02056900,1.79512335e-01,7.75218355e-02
257.03643800,1.71721116e-01,7.81416002e-02
257.05227700,1.68997047e-01,7.86270382e-02
257.06814600,1.52833603e-01,7.88528332e-02
257.08401500,1.20982951e-01,7.87196140e-02
257.09985400,1.12829793e-01,7.81630004e-02
257.11572300,1.21259168e-01,7.71488756e-02
257.13156100,1.32003048e-01,7.56823620e-02
257.14743000,1.38584627e-01,7.37896276e-02
257.16326900,1.17115916e-01,7.15362093e-02
257.17910800,1.03781313e-01,6.89979857e-02
257.19497700,9.61139156e-02,6.62630372e-02
257.21081500,9.80664825e-02,6.34426859e-02
257.22668500,8.44270883e-02,6.06270502e-02
257.24252300,8.67511192e-02,5.79224061e-02
257.25836200,8.49604724e-02,5.54061049e-02
257.27423100,8.92561196e-02,5.31420491e-02
257.29007000,1.07162587e-01,5.11887541e-02
257.30593900,1.24554719e-01,4.95703947e-02
257.32180800,1.28364606e-01,4.83051845e-02
257.33764600,1.25402419e-01,4.73939660e-02
257.35351600,1.18344604e-01,4.68215183e-02
257.36935400,1.00942947e-01,4.65719825e-02
257.38522300,9.54281360e-02,4.66241604e-02
257.40109300,9.81998286e-02,4.69610074e-02
257.41693100,1.10420040e-01,4.75689925e-02
257.43273900,1.07695971e-01,4.84427258e-02
257.44857800,1.02038289e-01,4.95906630e-02
257.46444700,1.10667683e-01,5.10277200e-02
257.48028600,1.23802267e-01,5.27681063e-02
257.49615500,1.23202210e-01,5.48410999e-02
257.51202400,1.38613201e-01,5.72653173e-02
257.52786300,1.58672255e-01,6.00511773e-02
257.54373200,1.62910753e-01,6.32153973e-02
257.55957000,1.70578150e-01,6.67384184e-02
257.57543900,1.55300505e-01,7.06104350e-02
257.59130900,1.36212973e-01,7.47838975e-02
257.60711700,1.37470235e-01,7.91819901e-02
257.62298600,1.50442899e-01,8.37639246e-02
257.63882400,1.65968187e-01,8.84150355e-02
257.65469400,1.69816173e-01,9.30545755e-02
257.67053200,1.75302410e-01,9.75583699e-02
257.68640100,1.83750833e-01,1.01836178e-01
257.70220900,2.03019335e-01,1.05757814e-01
257.71807900,2.32612630e-01,1.09252187e-01
257.73394800,2.57043528e-01,1.12209074e-01
257.74975600,2.74807124e-01,1.14537512e-01
257.76562500,2.62377369e-01,1.16184537e-01
257.78146400,2.37155920e-01,1.17081704e-01
257.79733300,2.25726260e-01,1.17190471e-01
257.81317100,2.19792361e-01,1.16485056e-01
257.82904100,2.19258977e-01,1.14954634e-01
257.84487900,2.04057529e-01,1.12616023e-01
257.86074800,1.86408229e-01,1.09490138e-01
257.87661700,1.92180208e-01,1.05630945e-01
257.89242600,2.15687208e-01,1.01126784e-01
257.90829500,2.22373559e-01,9.60322905e-02
257.92413300,2.13848938e-01,9.04808863e-02
257.94000200,2.00247643e-01,8.45712321e-02
257.95584100,1.80321935e-01,7.84564408e-02
257.97168000,1.72959329e-01,7.22613684e-02
257.98751800,1.66425374e-01,6.61221956e-02
258.00338700,1.59739023e-01,6.01572195e-02
258.01919600,1.50919135e-01,5.45186589e-02
258.03506500,1.52376417e-01,4.92662441e-02
258.05090300,1.45480522e-01,4.45128811e-02
258.06677200,1.38241737e-01,4.02982019e-02
258.08264200,1.48966568e-01,3.66649599e-02
258.09848000,1.47214020e-01,3.36271255e-02
258.11434900,1.38346509e-01,3.11574809e-02
258.13018800,1.24935708e-01,2.92305503e-02
258.14602700,1.15306220e-01,2.77904854e-02
258.16186500,1.09924755e-01,2.67760520e-02
258.17773400,1.17392133e-01,2.61196014e-02
258.19357300,1.43680351e-01,2.57569575e-02
258.20944200,1.59167540e-01,2.56245515e-02
258.22528100,1.47918849e-01,2.56694274e-02
258.24111900,1.49366606e-01,2.58490785e-02
258.25692700,1.65282408e-01,2.61336534e-02
258.27279700,1.72092580e-01,2.65088791e-02
258.28863500,1.67568340e-01,2.69685700e-02
258.30450400,1.81474426e-01,2.75203274e-02
258.32034300,1.93313649e-01,2.81749903e-02
258.33621200,1.93742261e-01,2.89519678e-02
258.35205100,1.93151729e-01,2.98657971e-02
258.36788900,2.01952567e-01,3.09326863e-02
258.38372800,2.09562816e-01,3.21626160e-02
258.39959700,2.36251072e-01,3.35612708e-02
258.41543600,2.55891037e-01,3.51184735e-02
258.43130500,2.65101438e-01,3.68273703e-02
258.44714400,2.68758929e-01,3.86618305e-02
258.46301300,2.55833889e-01,4.06037191e-02
258.47882100,2.26069149e-01,4.26134000e-02
258.49469000,2.07143537e-01,4.46770472e-02
258.51049800,2.25050005e-01,4.67507333e-02
258.52636700,2.35470045e-01,4.88251122e-02
258.54220600,2.54986189e-01,5.08668731e-02
258.55807500,3.01714449e-01,5.28664584e-02
258.57388300,3.31136299e-01,5.47988542e-02
258.58975200,3.13077436e-01,5.66672895e-02
258.60559100,3.10391466e-01,5.84491402e-02
258.62146000,3.37403562e-01,6.01369454e-02
258.63729900,3.64425183e-01,6.17052726e-02
258.65316800,4.13725117e-01,6.31340850e-02
258.66897600,4.65882465e-01,6.43817788e-02
258.68484500,5.00304791e-01,6.54158977e-02
258.70068400,4.81731593e-01,6.61810075e-02
258.71655300,4.51652538e-01,6.66267425e-02
258.73239100,4.48271264e-01,6.66979245e-02
258.74823000,4.67101629e-01,6.63467766e-02
258.76406900,4.53443185e-01,6.55341983e-02
258.77987700,4.47747405e-01,6.42394853e-02
258.79574600,4.07657872e-01,6.24504020e-02
258.81158400,3.84769978e-01,6.01971936e-02
258.82745400,4.09705686e-01,5.75196869e-02
258.84329200,3.84331841e-01,5.45060326e-02
258.85913100,3.51528717e-01,5.12563034e-02
258.87496900,3.71444900e-01,4.79019509e-02
258.89083900,4.14287075e-01,4.45891892e-02
258.90667700,4.36698733e-01,4.15013188e-02
258.92254600,4.35184303e-01,3.88069652e-02
258.93835400,3.92923136e-01,3.67040345e-02
258.95419300,3.27354986e-01,3.53585575e-02
258.97006200,2.59196114e-01,3.49445160e-02
258.98590100,2.43042194e-01,3.56143567e-02
259.00177000,2.54557577e-01,3.74963684e-02
259.01760900,2.41870654e-01,4.06768303e-02
259.03344700,2.26773978e-01,4.52130698e-02
259.04925500,2.16011049e-01,5.11049510e-02
259.06512500,1.96152014e-01,5.83558121e-02
259.08096300,1.89322793e-01,6.68414170e-02
259.09680200,1.90208591e-01,7.64396917e-02
259.11264000,1.91561101e-01,8.69634688e-02
259.12847900,2.13953710e-01,9.81816064e-02
259.14434800,2.09915230e-01,1.09842781e-01
259.16018700,2.24164206e-01,1.21597671e-01
259.17605600,2.59405658e-01,1.33164045e-01
259.19186400,2.56548243e-01,1.44143906e-01
259.20770300,2.51871607e-01,1.54276980e-01
259.22357200,2.32545957e-01,1.63252509e-01
259.23941000,1.98514144e-01,1.70767566e-01
259.25528000,1.83331746e-01,1.76631665e-01
259.27108800,1.88246500e-01,1.80654651e-01
259.28695700,2.06486332e-01,1.82772883e-01
259.30279500,2.09610439e-01,1.82942139e-01
259.31860400,2.15801505e-01,1.81214029e-01
259.33447300,2.42889799e-01,1.77676293e-01
259.35028100,2.84789028e-01,1.72512406e-01
259.36615000,2.85103343e-01,1.65882966e-01
259.38198900,2.68206496e-01,1.58053035e-01
259.39782700,2.53547957e-01,1.49261635e-01
259.41366600,2.34727117e-01,1.39764060e-01
259.42950400,2.21078198e-01,1.29814236e-01
259.44537400,2.02933613e-01,1.19631717e-01
259.46121200,2.21878274e-01,1.09480680e-01
259.47708100,2.67473093e-01,9.95227775e-02
259.49288900,2.85951043e-01,8.99929975e-02
259.50872800,2.62024955e-01,8.09901823e-02
259.52459700,2.36451091e-01,7.26528588e-02
259.54043600,2.41413468e-01,6.51281612e-02
259.55627400,2.39746643e-01,5.84986662e-02
259.57211300,2.10343842e-01,5.28472251e-02
259.58792100,1.91351557e-01,4.82521136e-02
259.60379000,1.67330222e-01,4.47459869e-02
259.61962900,1.41489666e-01,4.23942833e-02
259.63543700,1.28888466e-01,4.12166995e-02
259.65130600,1.41699209e-01,4.12179567e-02
259.66714500,1.60415278e-01,4.23891048e-02
259.68301400,1.52871702e-01,4.46986915e-02
259.69882200,1.40841985e-01,4.80687183e-02
259.71466100,1.49318983e-01,5.24266009e-02
259.73053000,1.56119630e-01,5.76594603e-02
259.74636800,1.57738832e-01,6.36004325e-02
259.76220700,1.72130679e-01,7.00859943e-02
259.77804600,1.83303172e-01,7.69186263e-02
259.79388400,1.90618154e-01,8.38817279e-02
259.80975300,1.93523193e-01,9.07601308e-02
259.82556200,1.98485570e-01,9.72813371e-02
259.84140000,2.28326507e-01,1.03253332e-01
259.85723900,2.71282979e-01,1.08447378e-01
259.87307700,2.96723497e-01,1.12668762e-01
259.88891600,3.07305458e-01,1.15755510e-01
259.90475500,3.21097247e-01,1.17584108e-01
259.92059300,3.68044576e-01,1.18076633e-01
259.93646200,4.19049433e-01,1.17201293e-01
259.95230100,4.92332603e-01,1.14982707e-01
259.96810900,5.86693971e-01,1.11498638e-01
259.98397800,6.92446900e-01,1.06840147e-01
259.99981700,7.59015144e-01,1.01183753e-01
260.01565600,8.16296790e-01,9.47050169e-02
260.03149400,8.59519954e-01,8.76087543e-02
260.04733300,9.07829317e-01,8.01098674e-02
260.06317100,9.20782932e-01,7.24272936e-02
260.07901000,9.45385275e-01,6.47720135e-02
260.09484900,9.61691590e-01,5.73436311e-02
260.11068700,9.71044861e-01,5.03238854e-02
260.12652600,1.00000000e+00,4.38723390e-02
260.14233400,9.99790456e-01,3.81383152e-02
260.15817300,9.88675112e-01,3.32158296e-02
260.17404200,9.55938661e-01,2.92066919e-02
260.18988000,9.09134203e-01,2.62047241e-02
260.20568800,8.42461187e-01,2.42663513e-02
260.22155800,7.55948186e-01,2.34322891e-02
260.23739600,7.00809601e-01,2.37466929e-02
260.25323500,6.29193257e-01,2.52305118e-02
260.26907300,5.91170588e-01,2.78940520e-02
260.28491200,5.61901133e-01,3.17332999e-02
260.30075100,5.50138108e-01,3.67265241e-02
260.31662000,5.32355462e-01,4.28447015e-02
260.33242800,5.02895514e-01,4.99853153e-02
260.34826700,4.62605962e-01,5.80979218e-02
260.36413600,4.26516811e-01,6.70721050e-02
260.37994400,4.28193161e-01,7.67132355e-02
260.39575200,4.45413849e-01,8.68900350e-02
260.41162100,4.39432327e-01,9.74585007e-02
260.42746000,3.69368511e-01,1.08156497e-01
260.44326800,3.06705401e-01,1.18770524e-01
260.45913700,2.59462806e-01,1.29145868e-01
260.47497600,2.47147347e-01,1.39010153e-01
260.49078400,2.43013620e-01,1.48165649e-01
260.50665300,2.39813316e-01,1.56480926e-01
260.52249100,2.12324983e-01,1.63746707e-01
260.53833000,1.70978188e-01,1.69850626e-01
260.55413800,1.58091247e-01,1.74685806e-01
260.57000700,1.80379084e-01,1.78211878e-01
260.58584600,2.05162396e-01,1.80373524e-01
260.60165400,2.31060101e-01,1.81179853e-01
260.61752300,2.30145728e-01,1.80663712e-01
260.63336200,2.11486808e-01,1.78883787e-01
260.64920000,2.03609868e-01,1.75924238e-01
260.66500900,2.00657205e-01,1.71897174e-01
260.68084700,2.00638156e-01,1.66907615e-01
260.69668600,2.09086580e-01,1.61093486e-01
260.71249400,2.30621964e-01,1.54607982e-01
260.72836300,2.59005620e-01,1.47554879e-01
260.74420200,2.80083818e-01,1.40115998e-01
260.76001000,3.06733975e-01,1.32432489e-01
260.77587900,3.37603581e-01,1.24590564e-01
260.79171800,3.42670731e-01,1.16756193e-01
260.80755600,3.24354700e-01,1.09024027e-01
260.82336400,3.44585199e-01,1.01502682e-01
260.83923300,3.88417945e-01,9.42301525e-02
260.85507200,4.61243928e-01,8.73150733e-02
260.87088000,5.04533765e-01,8.08079756e-02
260.88671900,4.99323745e-01,7.47228627e-02
260.90258800,4.91875417e-01,6.90911550e-02
260.91839600,4.89218021e-01,6.39626265e-02
260.93420400,4.85370035e-01,5.93254089e-02
260.95007300,4.78569388e-01,5.51682177e-02
260.96588100,4.29040861e-01,5.15204784e-02
260.98172000,4.18344604e-01,4.83509489e-02
260.99755900,4.18211258e-01,4.56523878e-02
261.01342800,3.93304124e-01,4.33993419e-02
261.02923600,3.81969711e-01,4.15745910e-02
261.04507400,3.91646824e-01,4.01298742e-02
261.06091300,3.75292885e-01,3.90246853e-02
261.07675200,3.31050576e-01,3.82075330e-02
261.09259000,3.00733403e-01,3.76206419e-02
261.10842900,2.75207163e-01,3.72016282e-02
261.12423700,3.00809601e-01,3.68865292e-02
261.14010600,3.00142871e-01,3.66095047e-02
261.15594500,2.80398133e-01,3.63111977e-02
261.17175300,2.77454996e-01,3.59367834e-02
261.18759200,2.64625202e-01,3.54379636e-02
261.20343000,2.48176017e-01,3.47785354e-02
261.21923800,2.53071721e-01,3.39344943e-02
261.23507700,2.80283837e-01,3.28882683e-02
261.25091600,3.05010001e-01,3.16380605e-02
261.26672400,3.33031717e-01,3.01936739e-02
261.28259300,3.73292695e-01,2.85615188e-02
261.29843100,4.55233832e-01,2.67727259e-02
261.31424000,5.44147062e-01,2.48550726e-02
261.33007800,5.68901800e-01,2.28319652e-02
261.34594700,5.72721212e-01,2.07350342e-02
261.36175500,5.65310982e-01,1.86097171e-02
261.37759400,5.31212496e-01,1.64768792e-02
261.39343300,5.42251643e-01,1.43733832e-02
261.40927100,5.64663301e-01,1.23313926e-02
261.42511000,5.80131441e-01,1.03818765e-02
261.44094800,5.76797790e-01,8.55536922e-03
261.45675700,5.45032860e-01,6.88378097e-03
261.47256500,5.25230974e-01,5.39116255e-03
261.48843400,5.27088294e-01,4.09816965e-03
261.50424200,5.45728165e-01,3.03726367e-03
261.52008100,5.75254786e-01,2.22043149e-03
261.53588900,5.29317078e-01,1.66497104e-03
261.55172700,4.71616344e-01,1.37734973e-03
